,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000019647.16,69.1284693644578,-9.57606005419357,1.54898992324792,-6.1821319238246,6.32416395609304e-10,2.9525288225377e-08
ENSMUSG00000050854.9,41.0376654666816,-8.82331005925241,1.42912814375259,-6.17391106446497,6.66210254688455e-10,3.09000409828833e-08
ENSMUSG00000051934.5,87.2062736480948,-9.91102951868643,1.60530943033595,-6.17390599680978,6.66231620230413e-10,3.09000409828833e-08
ENSMUSG00000037108.13,277.615920288857,-2.4082239365416,0.390868548584815,-6.16121185820874,7.21903321050286e-10,3.33726940509064e-08
ENSMUSG00000062342.3,217.784239015362,-11.2313354617202,1.82324528431691,-6.16007925994886,7.27085439529237e-10,3.35027707738781e-08
ENSMUSG00000081044.8,153.728405338773,-10.7288210030378,1.74247621891761,-6.1572266447931,7.40298689126833e-10,3.39336164393762e-08
ENSMUSG00000032796.8,202.813956072991,-11.1286312364063,1.80746839511706,-6.15702673776796,7.41233386099764e-10,3.39336164393762e-08
ENSMUSG00000028607.16,279.545717263844,-1.71326496646294,0.278531604665326,-6.15106127192114,7.69661753522758e-10,3.51214037591385e-08
ENSMUSG00000059334.6,155.470314807682,-9.78198637066764,1.59127813720381,-6.14725115739761,7.88372441722999e-10,3.57723017986333e-08
ENSMUSG00000019997.11,222.136747258422,-11.2598106590243,1.83171884426645,-6.14712825293532,7.88983328232262e-10,3.57723017986333e-08
