,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000036151.15,5.2831975002104,-5.74061113050567,1.27760407932243,-4.49326299392387,7.01400750766783e-06,8.48111400163163e-05
ENSMUSG00000044030.4,450.985040763582,-1.45970438787834,0.326370309978121,-4.47254037285496,7.72958007799958e-06,9.22884649044644e-05
ENSMUSG00000026096.14,229.595932848407,-2.65067317692974,0.592889470356379,-4.47077121362342,7.7938038446548e-06,9.29269361510728e-05
ENSMUSG00000018381.15,14049.4599642784,-1.20479730891255,0.26967250897509,-4.46763117787376,7.90905129067374e-06,9.38804388202973e-05
ENSMUSG00000094504.3,90.2176415328742,-2.06326305347348,0.462921193306633,-4.45705032153671,8.30951025687197e-06,9.79524282819584e-05
ENSMUSG00000047517.12,54.4827732236369,-9.107298315542,2.04348011049238,-4.45675897151138,8.32080672203644e-06,9.79524282819584e-05
ENSMUSG00000037447.16,4824.10493772744,-1.21807609972509,0.274300312120264,-4.44066610901647,8.96808491971284e-06,0.000104964175510591
ENSMUSG00000024253.9,265.328306141374,-1.31954121191936,0.298007938964933,-4.42787268185708,9.51670461274706e-06,0.000110387573700301
ENSMUSG00000074886.11,19118.8851766352,-1.18612289589475,0.268804902983856,-4.41257909631949,1.02146458439448e-05,0.000117716355502548
ENSMUSG00000025737.5,624.61392679464,-1.15650523745378,0.262514549732658,-4.40549005238585,1.05544995883906e-05,0.000121338411732878
