,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000020063.16,1990.45569592928,1.21019819460089,0.249596185548071,4.84862455707606,1.24320460024474e-06,2.3542667034889e-05
ENSMUSG00000116069.1,8.54051143795036,6.49789851640408,1.35277061358288,4.80340011171151,1.55993726437569e-06,2.85101712427113e-05
ENSMUSG00000029389.17,267.728315077522,1.13030073517306,0.236865613599668,4.77190723463728,1.82489556468442e-06,3.26358693527507e-05
ENSMUSG00000035575.11,523.761087922314,1.07954150082137,0.227796472534895,4.73906153509907,2.14710299562666e-06,3.74792505315775e-05
ENSMUSG00000031681.16,314.024975473528,1.16781493692282,0.247824767696017,4.71226079531837,2.44983571265361e-06,4.2057495134949e-05
ENSMUSG00000022433.19,7495.04890869187,1.28991763175533,0.274842091748991,4.69330452095888,2.68826861866475e-06,4.51641898807975e-05
ENSMUSG00000018433.14,395.792254722099,1.47743732593819,0.315001443821198,4.69025572713509,2.72863805701045e-06,4.56796614845798e-05
ENSMUSG00000007476.18,643.570863459631,1.34313877433619,0.28740521960246,4.67332770154288,2.9635833524517e-06,4.88611306570882e-05
ENSMUSG00000030726.16,841.106118173002,1.16667832514265,0.250233946315812,4.66235034182861,3.12618412675261e-06,5.10069211730593e-05
ENSMUSG00000022114.5,87.1416299301803,1.43580243323764,0.309719504633417,4.63581534826827,3.55533245014959e-06,5.67649354851198e-05
ENSMUSG00000045382.6,22939.49301341,1.32772634374578,0.286731326212258,4.63055907174546,3.64679721321639e-06,5.78985335332874e-05
ENSMUSG00000038028.9,127.555666487773,1.33342583347957,0.28806387550703,4.62892416181156,3.67570339511066e-06,5.8226763972268e-05
ENSMUSG00000038608.15,1314.94901538878,1.31425008699851,0.287126857565243,4.57724539648778,4.7113866721565e-06,7.22855486597894e-05
ENSMUSG00000007872.3,1321.09348105489,3.05955626638517,0.671186183267673,4.55843153905479,5.15370584132294e-06,7.82235223512386e-05
ENSMUSG00000042165.8,46.069149634573,1.59996452137437,0.351766217637381,4.54837457707124,5.40618476899961e-06,8.10985044986941e-05
ENSMUSG00000021595.18,912.010323771843,1.2659322228539,0.278490628836928,4.54569056108232,5.47554312954386e-06,8.20519418543724e-05
ENSMUSG00000030745.9,52.497818053481,1.53915524606757,0.342305290658861,4.49644013127882,6.91006243774124e-06,9.96429594742993e-05
ENSMUSG00000073409.12,786.788146421418,2.92355440759081,0.650246991697762,4.49606756343087,6.92217488800404e-06,9.97159734884982e-05
ENSMUSG00000029530.16,31.0682630202166,2.3519135435057,0.523758637238299,4.49045299931852,7.10718572242838e-06,0.000102173017509626
ENSMUSG00000032300.7,2502.30099120605,1.73289271111988,0.389038886832178,4.4542917681836,8.41705740599141e-06,0.000118711559386993
ENSMUSG00000004947.15,556.946781652934,1.35755389824552,0.305285760082,4.44683007121224,8.7146720325739e-06,0.000122420804938223
ENSMUSG00000059323.14,249.276997004697,1.36303473922153,0.307034102535289,4.43935943260527,9.02270221831658e-06,0.000126246434797533
ENSMUSG00000064294.12,78.1893711938025,9.70491395626101,2.19803737189175,4.41526339832358,1.00887071668828e-05,0.000138423716375096
ENSMUSG00000034792.8,2065.42356110777,1.90931915152859,0.432708881975207,4.41247968567926,1.02193385775607e-05,0.000139944591982744
ENSMUSG00000062382.9,2444.35859519113,1.22336471329932,0.277438592326092,4.40949726223168,1.03610868272312e-05,0.00014161153068407
ENSMUSG00000049300.11,93.5995376621996,1.40203256756855,0.319392984047639,4.38967866419829,1.13518279427194e-05,0.000153374363015959
ENSMUSG00000045538.6,91.3093054201542,1.28202798492757,0.29253863686595,4.38242277554274,1.17366773549069e-05,0.000157442785985535
ENSMUSG00000037833.14,7.85041453404182,6.38083611092771,1.45785897468974,4.37685415510487,1.20404481638309e-05,0.000160683188420332
ENSMUSG00000028863.13,254.198546288513,1.32433259268377,0.306322207284487,4.32333197264356,1.5369020129035e-05,0.000198911398669102
ENSMUSG00000010453.12,2321.44842686762,1.16141937594419,0.269166359905821,4.31487566407094,1.59692757803916e-05,0.000204992173493121
ENSMUSG00000040177.10,114.805264231077,1.39500919184926,0.323751470016288,4.30888913579011,1.64076584562517e-05,0.000209290114086688
ENSMUSG00000035042.2,63.7326362971398,2.04096133798278,0.475271284192478,4.29430812646409,1.75238958250793e-05,0.000221530858214094
ENSMUSG00000029050.15,10341.9128741649,2.15303840891224,0.502204941829045,4.28717089296416,1.80963076035747e-05,0.000227546993209037
ENSMUSG00000046441.5,48.938866482526,1.45336263222545,0.339328012158835,4.28306116839287,1.84339467589677e-05,0.000231586688145965
ENSMUSG00000027832.5,9.19918274529345,6.62079468201885,1.54939574472633,4.27314629238786,1.92733914291704e-05,0.000240428637542356
ENSMUSG00000027510.17,19292.60371842,1.09707418079912,0.256771337395579,4.27257260069094,1.93230609944402e-05,0.000240831736411762
ENSMUSG00000026819.15,408.969364721121,1.46032199890414,0.342247394099618,4.26686082664251,1.98242743585149e-05,0.000246210873639641
ENSMUSG00000034317.14,462.486736721853,1.24204017444318,0.293829149799048,4.22708289934003,2.36740464771975e-05,0.000288950009893388
ENSMUSG00000006720.16,4.70425250945104,5.66715201607486,1.3407498963828,4.22685247365241,2.36982927878153e-05,0.000288996594634858
ENSMUSG00000022360.8,1517.33458039658,1.6354451195032,0.387401755164844,4.221573851175,2.42602442665892e-05,0.000294832831095508
ENSMUSG00000031982.5,59.7608620203408,1.59710408087439,0.380513906922537,4.1972291992984,2.70200445995947e-05,0.00032446990739038
ENSMUSG00000006649.17,208.653503678679,1.17036016164217,0.279327409699151,4.18992236709853,2.7904990935213e-05,0.000333109119416311
ENSMUSG00000035683.13,181.439478360537,2.07067810566847,0.494295482856684,4.1891503715579,2.80000820577081e-05,0.000333689267723958
ENSMUSG00000040139.14,133.049261422863,1.01845305843455,0.2439342858536,4.17511238680811,2.97838977883006e-05,0.000351395344548207
ENSMUSG00000098374.1,3379.25946899882,1.32616009483922,0.317684174464245,4.17446067962216,2.9869280042066e-05,0.000352109029562555
ENSMUSG00000030641.10,120.958854917861,2.45690269643614,0.589101992604151,4.17058968952948,3.03812451915094e-05,0.000356954397407884
ENSMUSG00000037887.11,238.003355064161,2.75028876795203,0.663558469395784,4.14475723662507,3.40173898447329e-05,0.000392184186425095
ENSMUSG00000095296.7,4.37995877778174,5.54836133210239,1.33887841112377,4.14403674449082,3.41245029748617e-05,0.000393098712607812
ENSMUSG00000040479.11,22846.9534899181,1.1790568600405,0.285467944456688,4.13026009727475,3.62353045518138e-05,0.000412263743280814
ENSMUSG00000035385.5,136.617860736017,1.07445201720621,0.260421457341569,4.12581984669935,3.69416371213118e-05,0.000419403209244042
ENSMUSG00000006585.3,684.583201921417,1.91485255973678,0.464656152604214,4.12100980263531,3.77215373260982e-05,0.000427228876713359
ENSMUSG00000055612.15,2514.31709784587,1.38425539083097,0.336607824829932,4.11236842616582,3.91620668844263e-05,0.000440926345647803
ENSMUSG00000015659.12,137.235872350955,1.18920020003401,0.289707473766257,4.10483093367997,4.04610677699149e-05,0.000453176773296291
ENSMUSG00000054675.5,77.434184304965,2.16055573480164,0.528876271534413,4.08518183002101,4.40423133716477e-05,0.00048673637887135
ENSMUSG00000041135.15,1193.7512294722,1.91359950269118,0.469397344736477,4.07671565284522,4.56762928408727e-05,0.000502678745711871
ENSMUSG00000033970.15,229.367643570321,1.89035142477744,0.465027900229084,4.06502797756049,4.80267004883349e-05,0.000522202694164477
ENSMUSG00000031107.6,174.900594275319,1.23202116945918,0.303293270191313,4.06214476398385,4.86239070060657e-05,0.000528290160144244
ENSMUSG00000018930.3,2925.39911935186,2.4672695389516,0.608943415268254,4.0517221749819,5.08420154433849e-05,0.00054985561961936
ENSMUSG00000021701.8,3600.01735319771,1.68053445513429,0.415428152314881,4.04530710249145,5.22545776519493e-05,0.000561270505288136
ENSMUSG00000054150.12,1102.73511244197,1.91103343936845,0.473036543709317,4.03992770702888,5.34676796154488e-05,0.000571264196253881
ENSMUSG00000045092.8,279.600470154667,1.87539771479778,0.464771772413366,4.03509383769074,5.45804797220667e-05,0.000581525883487852
ENSMUSG00000041481.17,72.9738362859748,3.38088164029894,0.843129910267593,4.00991780641007,6.07398876220743e-05,0.000638542209615966
ENSMUSG00000028896.13,312.103969337178,1.71946624972965,0.429531867051051,4.00311683865189,6.25134094916338e-05,0.000654078913216458
ENSMUSG00000034663.13,4098.79253997626,1.15493327293604,0.289057481493317,3.99551420350537,6.45539865431596e-05,0.000670963037207594
ENSMUSG00000028688.13,322.964664335165,1.13832193912367,0.285780866860899,3.98319856618579,6.79938981738705e-05,0.000701050789772283
ENSMUSG00000025200.7,155.664568601646,1.51901138378632,0.382588980781843,3.97034797155456,7.17677384683868e-05,0.000735138615766691
ENSMUSG00000027074.14,879.168869123803,1.58787129240527,0.400534180890334,3.96438398559553,7.35857228599114e-05,0.00075212690431814
ENSMUSG00000035458.15,5.04506681132141,5.759426227581,1.45618148388447,3.9551568889733,7.648444350823e-05,0.000777820947424458
ENSMUSG00000032860.5,2900.68120406162,1.31369049298116,0.333239071192582,3.94218627569626,8.07422276068323e-05,0.000814678710218438
