,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000030055.16,3646.00868668519,-1.83433012528784,0.269103797148857,-6.81644088534791,9.33236020209537e-12,6.43980468027244e-10
ENSMUSG00000061288.13,2689.20575185833,-1.72644539031394,0.253570573384987,-6.80853999447617,9.85941809514201e-12,6.76896597648709e-10
ENSMUSG00000031938.15,264.867605759528,-1.71302058726662,0.252085155506008,-6.7954044490565,1.08009084168779e-11,7.34081840895848e-10
ENSMUSG00000041623.17,306.363348090007,-2.07435936085572,0.306288101347003,-6.77257572766634,1.26509546090792e-11,8.47050302414831e-10
ENSMUSG00000061410.6,76.050348462645,-3.92233484617002,0.579537045870101,-6.76804852100721,1.30530985314522e-11,8.69670727280251e-10
ENSMUSG00000003623.4,1943.1532135172,-1.60177198771543,0.238282897460272,-6.72214416052452,1.79069650440339e-11,1.1532938200979e-09
ENSMUSG00000025701.12,28294.6730953347,-1.19905872649877,0.178827955647198,-6.70509665090807,2.01273104059513e-11,1.2720648282266e-09
ENSMUSG00000020747.17,2018.20775282548,-1.29421146194722,0.193007481642028,-6.70549893163004,2.00719360994728e-11,1.2720648282266e-09
ENSMUSG00000042401.8,479.325345021587,-2.35913727678225,0.352503420042606,-6.69252308671817,2.1935512757976e-11,1.37350837986864e-09
ENSMUSG00000044952.5,108.635987993738,-2.38804128717319,0.357461935708438,-6.68054706983117,2.38051904535608e-11,1.48371060315396e-09
ENSMUSG00000068267.5,2090.49209282095,-1.4865278031734,0.222580393300981,-6.67861073083499,2.41217934175344e-11,1.49654704574382e-09
ENSMUSG00000021069.17,128492.235427367,-1.11862146658679,0.167643720578883,-6.6726117907914,2.51290493626499e-11,1.55003382708854e-09
ENSMUSG00000005469.10,1061.59524286312,-1.21448456631061,0.18218446442223,-6.66623562092497,2.62447799637408e-11,1.60615678284884e-09
ENSMUSG00000039686.14,1615.53256122492,-1.53970726122116,0.23121021029371,-6.65933939191201,2.75061097286117e-11,1.67576636972736e-09
ENSMUSG00000044715.7,735.60921193735,-1.56230405027629,0.235207570724488,-6.64223539006024,3.08961012142483e-11,1.84083598644365e-09
ENSMUSG00000027636.11,342.952404797119,-2.56152881719776,0.385613009774683,-6.64274480442057,3.07894675397788e-11,1.84083598644365e-09
ENSMUSG00000029804.17,539.524633496743,-1.14328872630979,0.172292080724286,-6.63575900589048,3.22836937043611e-11,1.8984215537021e-09
ENSMUSG00000062939.11,2017.83156407447,-1.42580839329531,0.214854644200259,-6.63615347297946,3.21974607100003e-11,1.8984215537021e-09
ENSMUSG00000029629.17,1871.83469862811,-1.31387863635231,0.198466675393648,-6.62014735595437,3.58840979917416e-11,2.0690711170996e-09
ENSMUSG00000027068.6,8303.1494477533,-3.20486487460854,0.484101460546734,-6.62023384723737,3.58631077776969e-11,2.0690711170996e-09
ENSMUSG00000024947.17,944.043944259614,-1.38772307656915,0.212909840312268,-6.51789073973197,7.13028967220167e-11,4.03502794211412e-09
ENSMUSG00000004798.14,1646.90485614971,-1.62669538337481,0.250091850069414,-6.50439181813925,7.80083302865942e-11,4.37785339056509e-09
ENSMUSG00000021886.7,2268.23553508668,-3.0769254409861,0.474551024156091,-6.48386640078986,8.94013933375998e-11,4.97594174852279e-09
ENSMUSG00000035041.8,43.7643011861694,-8.84273544003715,1.37060399759319,-6.45170702519852,1.10597232429343e-10,6.08059987238565e-09
